#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modif. de crèdit,Crèdits totals consig.,ORN,Pagaments fets
3U041,3320,13000,Retribucions bàsiques,18709.48,,18709.48,17247.37,17247.37
3U041,3340,13000,retribucions basiques,36413.92,,36413.92,39159.88,39159.88
3U041,3350,13000,Retribucions bàsiques,40690.12,,40690.12,35747.22,35747.22
3U041,3360,13000,Retribucions bàsiques,44507.56,,44507.56,39119.69,39119.69
3U041,3380,13000,Retribucions bàsiques,33661.2,,33661.2,33194.47,33194.47
4U042,1510,13000,Retribucions bàsiques,8705.62,,8705.62,9795.27,9795.27
4U042,1710,13000,Retribucions bàsiques,8569.3,,8569.3,7964.51,7964.51
4U042,9200,13000,Retribucions bàsiques,26784.94,,26784.94,40600.12,40600.12
4U043,1510,13000,Retribucions bàsiques,44084.34,,44084.34,42851.14,42851.14
4U044,1511,13000,Retribucions bàsiques,211536.58,,211536.58,203997.29,203997.29
4U045,1510,13000,Retribucions bàsiques,58999.64,,58999.64,57961.51,57961.51
4U046,9208,13000,Remuneracions bàsiques,14126.54,,14126.54,14126.54,14126.54
4U047,1710,13000,Retribucions bàsiques,83911.3,,83911.3,81286.97,81286.97
4U049,1550,13000,Retribucions bàsiques,118589.57,,118589.57,101941.78,101941.78
4U049,1650,13000,retribucions bàsiques,8467.06,,8467.06,7660.67,7660.67
4U049,9208,13000,Retribucions bàsiques,116479.97,,116479.97,107704.74,107704.74
4U050,1330,13000,Retribucions bàsiques,55903.2,,55903.2,55822.57,55822.57
4U051,1320,13000,Retribucions bàsiques,35969.08,,35969.08,36399.36,36399.36
4U051,1340,13000,RETRIBUCIONS BASIQUES,16434.46,,16434.46,11836.75,11836.75
4U052,1620,13000,Retribucions bàsiques,28461.5,,28461.5,28461.5,28461.5
4U052,1720,13000,Retribucions bàsiques,47437.99,,47437.99,45784.5,45784.5
4U052,3132,13000,Retribucions basiques,8467.04,,8467.04,7459.06,7459.06
4U053,4311,13000,Retribucions bàsiques,26830.99,,26830.99,26851.26,26851.26
4U054,1640,13000,RETRIBUCIONS BASIQUES,17364.44,,17364.44,13369.47,13369.47
4U057,1510,13000,Retribucions bàsiques,43265.04,,43265.04,43238.43,43238.43
9U002,9125,13000,Retribucions bàsiques,12704.1,,12704.1,9446.07,9446.07
9U059,2321,13000,Retribucions bàsiques,54948.41,,54948.41,50879.63,50879.63
9U059,9240,13000,Retribucions basiques,84574.69,,84574.69,82442.04,82442.04
9U059,9242,13000,Remuneracions bàsiques,25452.9,,25452.9,24678.43,24678.43
9U060,2320,13000,Retribucions bàsiques,46510.46,,46510.46,38791.73,38791.73
9U060,3370,13000,Retribucions bàsiques,31967.33,,31967.33,25739.12,25739.12
1U005,4321,13002,Altres retribucions,17170.44,,17170.44,18184.83,18184.83
1U005,9202,13002,Altres remuneracions,15344.98,,15344.98,30524.62,30524.62
1U006,4321,13002,Altres remuneracions,56951.72,,56951.72,33069.37,33069.37
1U008,9121,13002,Altres remuneracions,36877.68,,36877.68,39505.51,39505.51
1U009,9121,13002,Altres remuneracions,98818.01,,98818.01,98542.37,98542.37
1U014,4330,13002,Altres remuneracions,53136.88,,53136.88,65890.65,65497.69
1U015,4330,13002,Altres remuneracions,75615.7,,75615.7,83559.57,83559.57
1U016,4310,13002,Altres remuneracions,32899.78,,32899.78,37468.35,37468.35
1U055,4320,13002,Altres remuneracions,23925.44,,23925.44,29837.03,29837.03
1U062,2410,13002,Retribucions complementaries,101584.61,,101584.61,96795.77,96795.77
1U063,2410,13002,Retribucions complementaries,33859.68,,33859.68,32908.49,32908.49
1U064,2410,13002,Retribucions complementaries,80886.62,,80886.62,82597.21,82528.18
1U065,2410,13002,Retribucions complementaries,15609.23,,15609.23,30540.05,30540.05
1U066,9261,13002,Retribucions complementaries,213114.47,4198.0,217312.47,239013.36,239013.36
2U004,9125,13002,Altres remuneracions.,,,,1129.28,1129.28
2U004,9204,13002,Retribucions complementàries,72027.07,,72027.07,69811.85,69811.85
2U013,9209,13002,Altres remuneracions,39499.74,,39499.74,22962.04,22962.04
2U014,4330,13002,Altres remuneracions.,,,,,
2U017,9204,13002,Altres remuneracions,15482.54,,15482.54,27230.19,27230.19
2U018,9205,13002,Altres remuneracions,257323.77,,257323.77,268152.39,268152.39
2U019,9250,13002,Altres remuneracions,254160.48,,254160.48,244327.63,244327.63
2U021,9207,13002,Altres remuneracions,70612.92,,70612.92,61671.75,61671.75
2U022,9203,13002,Altres remuneracions,88042.22,,88042.22,94220.29,94220.29
2U023,9203,13002,Altres remuneracions,46968.6,,46968.6,34459.18,34459.18
2U024,9320,13002,Altres remuneracions.,,,,39167.37,39167.37
2U025,9320,13002,Altres remuneracions,67351.2,,67351.2,72301.76,72301.76
2U026,9320,13002,Altres remuneracions,18019.23,,18019.23,17285.27,17285.27
2U027,9201,13002,Altres remuneracions,27408.5,,27408.5,30406.42,30406.42
2U028,9201,13002,Altres remuneracions,40994.94,,40994.94,43670.67,43670.67
2U029,9310,13002,Altres remuneracions,11890.62,,11890.62,12674.23,12674.23
2U030,9310,13002,Altres remuneracions,54745.18,,54745.18,59372.53,59372.53
2U056,9207,13002,Altres remunercaions,37664.34,,37664.34,41095.63,41095.63
2U067,9320,13002,Altres remuneracions,26569.76,,26569.76,,
3U031,9206,13002,Altres remuneracions,114663.5,,114663.5,121097.15,121097.15
3U032,2310,13002,Altres remuneracions,46107.32,,46107.32,111556.25,110775.9
3U032,2330,13002,Altres remuneracions.,,,,8983.31,8983.31
3U033,2310,13002,Altres remuneracions,467594.22,,467594.22,399283.93,399283.93
3U033,2321,13002,Altres remuneracions.,,15000.0,15000.0,14255.36,14255.36
3U033,2330,13002,Altres remuneracions,149567.84,,149567.84,137198.14,137198.14
3U035,3130,13002,Altres remuneracions,99317.73,,99317.73,108267.53,108267.53
3U036,3200,13002,Altres remuneracions,333584.73,30000.0,363584.73,360485.31,360485.31
3U036,3230,13002,Altres remuneracions,87982.58,,87982.58,90741.02,90150.09
3U037,3210,13002,Altres remuneracions,289942.15,,289942.15,288327.88,288327.88
3U038,3221,13002,Altres remuneracions,254086.11,30000.0,284086.11,282846.17,282846.17
3U039,3222,13002,Altres remuneracions,329889.73,30000.0,359889.73,360752.13,360752.13
3U040,3410,13002,Altres remuneracions,59316.6,,59316.6,59787.46,59787.46
3U040,3420,13002,Altres remuneracions,60538.66,,60538.66,65690.83,65690.83
3U041,3320,13002,Altres remuneracions,24650.64,,24650.64,24083.01,24083.01
3U041,3340,13002,retribucions complemntaries,56788.06,,56788.06,64277.28,64277.28
3U041,3350,13002,Altres remuneracions,69881.84,,69881.84,66254.46,66254.46
3U041,3360,13002,Altres remuneracions,70490.28,,70490.28,63692.71,63692.71
3U041,3380,13002,Altres remuneracions,46438.98,,46438.98,49357.36,49357.36
4U042,1510,13002,Altres remuneracions,11890.76,,11890.76,14378.24,14378.24
4U042,1710,13002,Retribucions basiques,11880.26,,11880.26,11814.88,11814.88
4U042,9200,13002,Altres remuneracions,44396.52,,44396.52,71095.94,71095.94
4U043,1510,13002,Altres remuneracions,67767.84,,67767.84,70300.47,70300.47
4U044,1511,13002,Altres remuneracions,262941.25,,262941.25,278974.25,278974.25
4U045,1510,13002,Altres remuneracions,70779.52,,70779.52,75661.23,75661.23
4U046,9208,13002,Altres remuneracions,24189.2,,24189.2,26512.93,26512.93
4U047,1710,13002,Altres remuneracions,143454.78,,143454.78,147778.89,147778.89
4U049,1550,13002,Altres remuneracions,259862.57,,259862.57,248208.38,248208.38
4U049,1650,13002,Retribucions complementaries,19672.38,,19672.38,19225.39,19225.39
4U049,9208,13002,Altres remuneracions,266568.16,,266568.16,262209.56,262209.56
4U050,1330,13002,Altres remuneracions,100151.1,,100151.1,106079.88,106079.88
4U051,1320,13002,Altres remuneracions,63558.46,,63558.46,68046.36,68046.36
4U051,1340,13002,ALTRES REMUNERACIONS,22864.38,,22864.38,21523.45,21523.45
4U052,1620,13002,Altres remuneracions,40609.38,,40609.38,43605.79,43605.79
4U052,1720,13002,Altres remuneracions,63393.48,,63393.48,69489.34,69489.34
4U052,3132,13002,Retribucions complementaries,18057.62,,18057.62,17482.27,17482.27
4U053,4311,13002,Altres remuneracions,53810.93,,53810.93,58298.17,58298.17
4U054,1640,13002,ALTRES REMUNERACIONS,26766.03,,26766.03,23040.61,23040.61
4U057,1510,13002,Altres remuneracions,78792.98,,78792.98,83381.81,83381.81
9U002,9125,13002,Altres remuneracions,22385.02,,22385.02,16514.62,16514.62
9U059,2321,13002,Altres remuneracions,67232.33,,67232.33,69544.95,69544.95
9U059,9240,13002,Altres remuneracions,117709.17,,117709.17,124979.57,124979.57
9U059,9242,13002,Remunercaions bàsiques,42587.86,,42587.86,43849.97,43849.97
9U060,2320,13002,Altres remuneracions,55785.01,,55785.01,57498.36,57498.36
9U060,3370,13002,Altres remuneracions,44681.42,,44681.42,43006.5,43006.5
1U014,4330,1300201,Liquidació vacances personal laboral,,,,287.03,
1U063,2410,1300201,Liquidació vacances personal laboral,,,,1067.71,1067.71
1U064,2410,1300201,Liquidació vacances personal laboral,,,,338.08,338.08
2U017,9204,1300201,Liquidacio vacances,14986.64,-14986.64,,,
3U033,2310,1300201,Liquidació vacances personal laboral,,,,556.57,556.57
3U036,3200,1300201,Liquidació vacances personal laboral,,,,112.27,112.27
3U037,3210,1300201,Liquidació vacances personal laboral,,,,869.13,869.13
3U038,3221,1300201,Liquidació vacances personal laboral,,,,148.13,148.13
3U039,3222,1300201,Liquidació vacances personal laboral,,,,901.27,901.27
3U041,3320,1300201,Liquidació vacances personal laboral,,,,295.62,295.62
4U049,9208,1300201,Liquidació vacances personal laboral,,,,99.49,99.49
4U054,1640,1300201,Liquidació vacances personal laboral,,,,6.59,6.59
1U014,4330,1300202,Altres remuneracions.,,,,856.04,
1U063,2410,1300202,Altres remuneracions.,,,,7794.23,7794.23
1U064,2410,1300202,Altres remuneracions.,,,,3147.25,3147.25
2U017,9204,1300202,liq vacances,20000.04,-20000.04,,,
3U038,3221,1300202,Altres remuneracions.,,,,67.14,67.14
3U039,3222,1300202,Altres remuneracions.,,,,6186.17,6186.17
4U054,1640,1300202,Altres remuneracions.,,,,2.71,2.71
1U005,4330,1300204,Altres remuneracions.,,730.3,730.3,,
1U063,2410,1300204,Altres remuneracions,,751.95,751.95,,
1U005,4330,1310000,Laboral temporal.,,,,23859.23,23859.23
1U015,4330,1310000,Laboral temporal.,,26656.08,26656.08,1664.42,1664.42
1U063,2410,1310000,Laboral temporal,,271192.18,271192.18,270987.92,270807.21
1U064,2410,1310000,Laboral temporal.,,,,,
1U063,2410,1310001,Laboral temporal,,47600.16,47600.16,78341.9,78341.9
1U064,2410,1310002,Laboral temporal,,22768.33,22768.33,18724.22,18724.22
1U063,2410,1310003,Laboral temporal,,24951.15,24951.15,,
1U064,2410,1310004,Laboral temporal.,,54434.93,54434.93,54655.31,54533.15
1U064,2410,1310005,Laboral temporal,,26689.41,26689.41,39904.66,39904.66
,,,Personal laboral,11202188.74,560851.6,11763040.34,11716586.27,11712195.74
2U017,9204,14301,Retribucions per substitucions,31049.76,-31049.76,,,
2U018,9205,14301,Retribucions per substitucions,,,,1797.29,1797.29
2U019,9250,14301,Retribucions per substitucions,42908.97,,42908.97,28214.43,28214.43
3U032,2310,14301,Retribucions per substitucions,,,,14237.0,14237.0
3U033,2310,14301,Retribucions per substitucions,12189.16,,12189.16,36184.8,36184.8
3U036,3200,14301,Retribucions altre personal,,,,5262.59,3578.2
3U037,3210,14301,Retribucions per substitucions,39786.14,,39786.14,33870.72,32383.33
3U039,3222,14301,Retribucions substitucions,27001.12,,27001.12,3030.25,3030.25
3U041,3320,14301,retribucions per substitucions,18645.2,,18645.2,16538.99,16538.99
3U033,2310,14302,Retribucions altre personal,,,,3217.02,3217.02
3U037,3210,14302,Reforços,,,,2373.22,2373.22
3U039,3222,14302,Reforços,,,,775.49,775.49
4U054,1640,14302,Reforços,,,,90.83,90.83
1U006,4321,14303,Retribucions altre personal,,26909.77,26909.77,41301.93,40529.62
1U006,9202,14303,Retribucions altre personal,,20535.89,20535.89,24397.18,24397.18
1U015,4330,14303,Retribucions altre personal,28044.38,,28044.38,27814.68,27814.68
1U016,4310,14303,Retribucions per programes,28197.24,,28197.24,29088.42,29088.42
1U063,2410,14303,Retribucions programes,53108.02,44625.0,97733.02,78578.59,78578.59
1U064,2410,14303,Retribucions programes,96565.93,,96565.93,119967.59,119967.59
1U065,2410,14303,Retribucions programes,613010.26,-358361.62,254648.64,85169.34,85169.34
3U032,2310,14303,Retribucions altre personal,,,,2024.89,2024.89
1U006,4321,14304,Altre personal.,,4011.12,4011.12,3610.01,3610.01
1U015,4330,14304,Altre personal.,,4011.12,4011.12,3610.01,3610.01
1U064,2410,14304,Altre personal.,,2500.0,2500.0,2250.0,2250.0
2U017,9204,14304,Altre personal.,,14131.95,14131.95,3610.01,3610.01
2U018,9205,14304,Altre personal.,,4011.12,4011.12,3610.01,3610.01
2U022,9203,14304,Altre personal.,,22490.42,22490.42,20016.45,20016.45
2U024,9320,14304,Altre personal.,,4011.12,4011.12,3610.01,3610.01
3U033,2330,14304,Altre personal.,,4011.12,4011.12,3610.01,3610.01
4U044,1511,14304,Altre personal.,,4498.08,4498.08,4048.27,4048.27
4U045,1510,14304,Altre personal.,,4011.12,4011.12,3610.01,3610.01
4U047,1710,14304,Altre personal.,,12800.02,12800.02,11121.99,11121.99
4U049,9208,14304,Altre personal.,,21566.7,21566.7,18618.35,18618.35
4U052,1720,14304,Altre personal.,,4011.12,4011.12,3610.01,3610.01
9U059,2321,14304,Altre personal.,,5000.01,5000.01,4500.0,4500.0
,,,Altre personal,990506.18,-186275.7,804230.48,643370.39,639426.3
1U008,9121,15001,Productivitat 2. esp. rendiment,5053.86,,5053.86,5053.86,5053.86
1U066,9261,15001,Productivitat 2on rendiment,636.97,,636.97,636.97,636.97
2U026,9320,15001,Productivitat 2n rendiment,714.56,,714.56,714.56,714.56
3U033,2310,15001,Productivitat 2 esp. rendiment,397.88,,397.88,348.62,348.62
3U037,3210,15001,Productivitat 2n rendiment,1868.58,,1868.58,1868.58,1868.58
3U041,3340,15001,Productivitat 2on rendiment,4849.74,,4849.74,4849.74,4849.74
4U051,1320,15002,Valoració policia,176863.14,,176863.14,232638.41,232638.41
4U051,1320,15003,Complement grua,6000.0,,6000.0,4544.38,4544.38
1U008,9121,15005,Paga productivitat 25%,697.67,,697.67,697.67,697.67
1U009,9121,15005,Paga productivitat 25%,600.14,,600.14,600.14,600.14
1U014,4330,15005,Paga productivitat 25%,720.28,,720.28,720.28,720.28
1U015,4330,15005,Paga productivitat 25%,2020.36,,2020.36,1504.05,1504.05
1U016,4310,15005,Paga productivitat 25%,1023.65,,1023.65,568.44,568.44
1U055,4320,15005,Paga productivitat 25%,488.51,,488.51,488.51,488.51
1U065,2410,15005,Productivitat 25% funcionaris,,,,440.04,440.04
2U017,9204,15005,Productivitat 25%,4395.93,,4395.93,6349.49,6349.49
2U018,9205,15005,Paga productivitat 25%,2294.65,,2294.65,1706.6,1706.6
2U019,9250,15005,Paga productivitat 25%,3902.29,,3902.29,3465.19,3465.19
2U020,9203,15005,Paga productivitat 25%,742.41,,742.41,556.83,556.83
2U021,9207,15005,Paga productivitat 25%,586.22,,586.22,586.22,586.22
2U022,9203,15005,Paga productivitat 25%,4727.94,,4727.94,4595.73,4595.73
2U023,9203,15005,Paga productivitat 25%,754.91,,754.91,754.91,754.91
2U024,9320,15005,Paga productivitat 25%,1300.3,,1300.3,1775.13,1775.13
2U026,9320,15005,Paga productivitat 25%,799.37,,799.37,1276.21,1276.21
2U027,9201,15005,Paga productivitat 25%,3331.25,,3331.25,3289.98,3289.98
2U028,9201,15005,Paga productivitat 25%,387.1,,387.1,387.1,387.1
2U029,9310,15005,Paga productivitat 25%,2775.35,,2775.35,2414.12,2414.12
2U061,9204,15005,Productivitat 25%,742.41,,742.41,742.41,742.41
2U067,9320,15005,Paga productivitat 25%,930.02,,930.02,,
3U031,9206,15005,Paga productivitat 25%,566.58,,566.58,566.58,566.58
3U032,2310,15005,Productivitat 25% funcionaris,,,,227.58,227.58
3U032,3230,15005,Productivitat 25% funcionaris,,,,344.94,344.94
3U033,2310,15005,Paga productivitat 25%,1654.08,,1654.08,1565.57,1565.57
3U033,2330,15005,Paga productivitat 25%,1198.2,,1198.2,1069.22,1069.22
3U036,3200,15005,Paga productivitat 25%,967.45,,967.45,913.43,913.43
3U038,3221,15005,Productivitat,730.04,,730.04,486.72,486.72
3U039,3222,15005,Paga productivitat 25%,272.52,,272.52,,
3U040,3410,15005,Productivitat 25% funcionaris,,,,319.5,319.5
3U041,3320,15005,Paga productivitat 25%,2518.73,,2518.73,2899.22,2899.22
3U041,3340,15005,Paga productivitat 25%,455.21,,455.21,455.21,455.21
3U041,3350,15005,Productivitat 25% funcionaris,,,,106.47,106.47
4U042,1340,15005,Paga productivitat 25%,487.58,,487.58,487.58,487.58
4U042,9200,15005,Paga productivitat 25%,597.49,,597.49,479.08,479.08
4U043,1510,15005,Paga productivitat 25%,1273.83,,1273.83,1273.83,1273.83
4U044,1511,15005,Paga productivitat 25%,979.24,,979.24,851.56,851.56
4U045,1510,15005,Paga productivitat 25%,556.22,,556.22,556.22,556.22
4U045,1610,15005,Paga productividad 25%,586.71,,586.71,389.51,389.51
4U046,1550,15005,Paga productivitat 25%,852.32,,852.32,852.32,852.32
4U049,1511,15005,Paga productivitat 25%,586.57,,586.57,,
4U050,1330,15005,Paga productivitat 25%,1758.79,,1758.79,1758.79,1758.79
4U051,1320,15005,Paga productivitat 25%,50212.41,,50212.41,47784.49,47784.49
4U052,1620,15005,Paga productivitat 25%,781.86,,781.86,781.86,781.86
4U052,9200,15005,Paga productivitat 25%,1298.26,,1298.26,1298.26,1298.26
4U054,1640,15005,Paga productivitat 25%,913.26,,913.26,913.26,913.26
9U003,9125,15005,Paga productivitat 25%,483.32,,483.32,483.32,483.32
9U058,9125,15005,Paga productivitat 25%,856.03,,856.03,856.03,856.03
9U059,9240,15005,Productivitat 25% funcionaris,,139.94,139.94,128.98,128.98
9U060,3370,15005,Productivitat 25% funcionaris,,209.9,209.9,233.93,233.93
1U005,4321,15006,Productivitat,442.62,,442.62,442.62,442.62
1U005,9202,15006,Paga productivitat 25%,455.97,,455.97,1295.41,1295.41
1U006,4321,15006,Paga productivitat 25%,1754.0,,1754.0,1877.88,1877.88
1U008,9121,15006,Paga productivitat 25%,1042.32,,1042.32,1042.32,1042.32
1U009,9121,15006,Paga productivitat 25%,2751.21,,2751.21,2751.21,2751.21
1U014,4330,15006,Paga productivitat 25%,1546.58,,1546.58,2009.61,2009.61
1U015,4330,15006,Paga productivitat 25%,2817.44,,2817.44,2362.23,2362.23
1U016,4310,15006,Paga productivitat 25%,897.12,,897.12,897.12,897.12
1U055,4320,15006,Paga productivitat 25%,675.6,,675.6,936.43,936.43
1U062,2410,15006,Paga productivitat 25%,3086.76,,3086.76,2651.87,2651.87
1U063,2410,15006,paga productivitat 25%,1957.04,,1957.04,1679.21,1679.21
1U064,2410,15006,Paga productivitat 25%,3478.82,,3478.82,3902.3,3901.11
1U065,2410,15006,paga productivitat 25%,1374.98,,1374.98,1134.75,1134.75
1U066,9261,15006,Paga productivitat 25%,6372.53,,6372.53,7261.46,7261.46
2U004,9204,15006,Paga productivitat 25%,2256.41,,2256.41,2256.41,2256.41
2U013,9209,15006,Paga productivitat 25%,1184.25,,1184.25,608.34,608.34
2U017,9204,15006,Paga productivitat 25%,347.0,,347.0,688.01,688.01
2U018,9205,15006,Paga productivitat 25%,7252.79,,7252.79,7128.44,7128.44
2U019,9250,15006,Paga productivitat 25%,6039.99,,6039.99,6695.58,6695.58
2U021,9207,15006,Paga productivitat 25%,1939.78,,1939.78,1939.78,1939.78
2U022,9203,15006,Paga productivitat 25%,2683.38,,2683.38,2683.38,2683.38
2U023,9203,15006,Paga productivitat 25%,1395.49,,1395.49,923.12,923.12
2U024,9320,15006,Productivitat 25% laborals,,,,1252.49,1252.49
2U025,9320,15006,Paga productivitat 25%,2147.73,,2147.73,2147.73,2147.73
2U026,9320,15006,Paga productivitat 25%,393.81,,393.81,559.13,559.13
2U027,9201,15006,Paga productivitat 25%,1030.02,,1030.02,1030.02,1030.02
2U028,9201,15006,Paga productivitat 25%,1231.81,,1231.81,1231.81,1231.81
2U029,9310,15006,Paga productivitat 25%.,341.01,,341.01,341.01,341.01
2U030,9310,15006,Paga productivitat 25%,1664.3,,1664.3,1664.3,1664.3
2U056,9207,15006,Paga productivitat 25%,1383.69,,1383.69,1383.69,1383.69
2U067,9320,15006,Paga productivitat 25%,817.6,,817.6,,
3U031,9206,15006,Paga productivitat 25%,2657.7,,2657.7,3609.1,3609.1
3U032,2310,15006,Paga productivitat 25%,1352.76,,1352.76,4237.54,4237.54
3U032,2330,15006,Productivitat 25% laborals,,,,542.22,542.22
3U033,2310,15006,Paga productivitat 25%,13112.96,,13112.96,10354.3,10354.3
3U033,2321,15006,Productivitat 25% laborals,,,,405.47,405.47
3U033,2330,15006,Paga productivitat 25%,3894.27,,3894.27,3413.26,3413.26
3U035,3130,15006,Paga productivitat 25%,3197.17,,3197.17,3197.17,3197.17
3U036,3200,15006,Paga productivitat 25%,8519.23,,8519.23,8633.58,8633.58
3U036,3230,15006,Paga productivitat 25%,2693.56,,2693.56,2693.56,2693.56
3U037,3210,15006,Paga productivitat 25%,9821.11,,9821.11,8821.11,8821.11
3U038,3221,15006,Paga productivitat 25%,8481.1,,8481.1,9089.3,9089.3
3U039,3222,15006,Paga productivitat 25%,10266.54,,10266.54,11111.2,11111.2
3U040,3410,15006,Paga productivitat 25%,1699.19,,1699.19,1344.7,1344.7
3U040,3420,15006,Paga productivitat 25%,1535.45,,1535.45,1535.45,1535.45
3U041,3320,15006,Paga productivitat 25%,1037.25,,1037.25,694.11,694.11
3U041,3340,15006,Paga productivitat 25%,1638.43,,1638.43,1638.43,1638.43
3U041,3350,15006,Paga productivitat 25%,1881.47,,1881.47,1602.08,1602.08
3U041,3360,15006,Paga productivitat 25%,1910.75,,1910.75,1714.09,1714.09
3U041,3380,15006,Paga productivitat 25%,1321.4,,1321.4,1321.4,1321.4
4U042,1510,15006,Paga productivitat 25%,341.01,,341.01,341.01,341.01
4U042,1710,15006,Paga productivitat 25%,340.85,,340.85,340.85,340.85
4U042,9200,15006,Paga productivitat 25%,1260.88,,1260.88,2309.16,2309.16
4U043,1510,15006,Paga productivitat 25%,1871.61,,1871.61,1871.61,1871.61
4U044,1511,15006,Paga productivitat 25%,8187.24,,8187.24,8187.24,8187.24
4U045,1510,15006,Paga productivitat 25%,2165.42,,2165.42,2165.42,2165.42
4U046,9208,15006,Paga productivitat 25%,640.22,,640.22,640.22,640.22
4U047,1710,15006,Paga productivitat 25%,3852.05,,3852.05,3852.05,3852.05
4U049,1550,15006,Paga productivitat 25%,6745.81,,6745.81,6282.78,6282.78
4U049,1650,15006,Paga productivitat 25%,472.9,,472.9,472.9,472.9
4U049,9208,15006,Paga productivitat 25%,5855.61,,5855.61,6169.37,6169.37
4U050,1330,15006,Paga productivitat 25%,2656.77,,2656.77,2656.77,2656.77
4U051,1320,15006,Paga productivitat 25%,1734.75,,1734.75,1685.28,1685.28
4U051,1340,15006,Paga productivitat 25%,866.18,,866.18,649.63,649.63
4U052,1620,15006,Paga productivitat 25%,1318.65,,1318.65,1318.65,1318.65
4U052,1720,15006,Paga productivitat 25%,1969.03,,1969.03,1969.03,1969.03
4U052,3132,15006,Paga productivitat 25%,445.51,,445.51,445.51,445.51
4U053,4311,15006,Paga productivitat 25%,1509.12,,1509.12,1509.12,1509.12
4U054,1640,15006,Paga productivitat 25%,747.36,,747.36,589.33,589.33
4U057,1510,15006,Paga productivitat 25%,2040.48,,2040.48,2040.48,2040.48
9U002,9125,15006,Paga productivitat 25%,628.25,,628.25,,
9U059,2321,15006,Productivitat 25%,2135.12,,2135.12,2135.12,2135.12
9U059,9240,15006,Productivitat 25%,3391.34,,3391.34,3391.34,3391.34
9U059,9242,15006,Paga productivitat 25%,1159.45,,1159.45,1159.45,1159.45
9U060,2320,15006,Productivitat 25%,1939.43,,1939.43,1875.67,1875.67
9U060,3370,15006,Productivitat 25%,1427.93,,1427.93,1427.93,1427.93
4U051,1320,15100,Gratificacions,48200.04,,48200.04,112080.0,112080.0
2U017,9204,15101,Gratificacions.,,7006.0,7006.0,7006.0,7006.0
1U005,9202,15300,Complement de dedicació especial,2520.0,,2520.0,2520.0,2520.0
1U006,4321,15300,Complement de dedicació especial,,,,356.11,356.11
1U008,9121,15300,Complement de dedicació especial,12454.12,,12454.12,12395.84,12395.84
1U009,9121,15300,Complement de dedicació especial,11700.03,,11700.03,11271.05,11271.05
1U014,4330,15300,Complement de dedicació especial,4864.16,,4864.16,4864.18,4864.18
1U015,4330,15300,Complemnt especial dedicació,2185.75,,2185.75,2136.7,2136.7
1U062,2410,15300,Complement de dedicacio especial,4727.77,,4727.77,4831.1,4831.1
1U066,9261,15300,Complement de dedicació especial,,,,289.76,289.76
2U013,9209,15300,Complement de dedicació especial,2412.34,,2412.34,2592.34,2592.34
2U017,9204,15300,Complement de dedicació especial,16910.04,,16910.04,12986.85,12986.85
2U018,9205,15300,Complement de dedicació especial,23445.99,,23445.99,23854.73,23854.73
2U019,9250,15300,Complement de dedicació especial,11150.44,,11150.44,7831.85,7831.85
2U020,9203,15300,Complement de dedicació especial,9733.78,,9733.78,7416.21,7416.21
2U022,9203,15300,Complement de dedicació especial,42136.5,,42136.5,29601.86,29601.86
2U023,9203,15300,Complement de dedicació especial,2520.0,,2520.0,,
2U024,9320,15300,Complement de dedicació especial,8441.02,,8441.02,8441.02,8441.02
2U025,9320,15300,Complement de dedicació especial,10633.7,,10633.7,10633.7,10633.7
2U026,9320,15300,Complement de dedicació especial,7201.26,,7201.26,15672.44,15672.44
2U027,9201,15300,Complement de dedicació especial,65132.48,,65132.48,57031.64,57031.64
2U029,9310,15300,Complement de dedicació especial,14972.72,,14972.72,15186.61,15186.61
2U030,9310,15300,Complement de dedicació especial,4909.38,,4909.38,4909.38,4909.38
2U056,9207,15300,Complement especial dediccaop,16676.8,,16676.8,16581.06,16581.06
2U061,9204,15300,Dedicació especial,5806.92,,5806.92,5806.92,5806.92
3U031,9206,15300,Complement de dedicació especial,19829.74,,19829.74,19644.0,19644.0
3U032,2310,15300,Complement de dedicació especial,6873.16,,6873.16,6873.16,6873.16
3U033,2310,15300,Complement de dedicació especial,,,,329.82,329.82
3U035,3130,15300,Complement de dedicació especial,11999.96,,11999.96,11999.96,11999.96
3U038,3221,15300,Complement de dedicació especial,7133.42,,7133.42,7133.09,7133.09
3U039,3222,15300,Complement de dedicació especial,7354.2,,7354.2,7354.2,7354.2
4U042,9200,15300,Complement de dedicació especial,4163.6,,4163.6,8062.6,8062.6
4U044,1511,15300,Complement de dedicació especial,16916.73,,16916.73,16967.29,16967.29
4U045,1510,15300,Complement de dedicació especial,7625.38,,7625.38,7534.6,7534.6
4U046,1550,15300,Complement específic,6058.36,,6058.36,6058.36,6058.36
4U047,1710,15300,Complement de dedicació especial,3333.68,,3333.68,3127.31,3127.31
4U049,1550,15300,Complement de dedicació especial,32691.54,,32691.54,22678.81,22678.81
4U049,9208,15300,Complement de dedicació especial,2383.64,,2383.64,2213.38,2213.38
4U050,1330,15300,Complement de dedicació especial,17531.64,,17531.64,17490.67,17490.67
4U051,1320,15300,Complement de dedicació especial,68281.36,,68281.36,55041.85,55041.85
4U051,1340,15300,PRODUCTIVITAT,12281.08,,12281.08,8845.32,8845.32
4U052,1620,15300,Complement de dedicació especial,14465.5,,14465.5,14465.5,14465.5
