#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden EHA/3565/2008 y comunes a todas las EELL.
# Ver http://www.boe.es/buscar/doc.php?id=BOE-A-2008-19916
I,7,4,1,De societats mercantils
I,7,5,,De comunitats autònomes
I,7,5,0,De l'administració general de les comunitats autònomes
I,7,5,1,D'organismes autònoms i agències de les comunitats autònomes
I,7,5,2,De fundacions de les comunitats autònomes
I,7,5,3,"De societats mercantils, entitats públiques empresarials i altres organismes públics dependens de les comunitats autònomes"
I,7,6,,D'Entitats Locals
I,7,6,1,"De diputacions, consells o cabildos"
I,7,6,2,D'Ajuntaments
I,7,6,3,De mancomunitats
I,7,6,4,D'Àreas metropolitanes
I,7,6,5,De comarques
I,7,6,6,D'altres entitats que agrupen municipis
I,7,6,7,De consorcis
I,7,6,8,D'Entitats Locals menors
I,7,7,,D'empreses privades
I,7,8,,De famílies e institucions sense fins de lucre
I,7,9,,De l'exterior
I,7,9,0,Del Fons Social Europeu
I,7,9,1,Del Fons de desenvolupament Regional
I,7,9,2,Del Fons de Cohesió
I,7,9,3,Del Fons Europeu Agrícola de garantia (FEAGA)
I,7,9,4,Del Fons Europeu Agrícola de Desenvolupament Rural (FEADER)
I,7,9,5,Del FEOGA-Orientació
I,7,9,6,Del Fons Europeu de la Pesca (FEP)
I,7,9,7,Altres transferències de la Unió Europea
I,7,9,9,"Altres transferències de l'exterior, exclosa l'Unió Europea"
I,8,,,Actius financers
I,8,0,,Alienació de deute del sector públic
I,8,0,0,A curt termini
I,8,0,1,A llarg termini
I,8,1,,Alienació d'obligacions i bons fora del sector públic
I,8,1,0,A curt termini
I,8,1,1,A llarg termini
I,8,2,,Reintegrament de préstecs i bestretes concedits al sector públic
I,8,2,0,A curt termini
I,8,2,1,A llarg termini
I,8,3,,Reintegrament de préstecs de fora del sector públic
I,8,3,0,A curt termini
I,8,3,1,A llarg termini
I,8,4,,Devolució de dipòsits i fiances constituïts
I,8,4,0,Devolució de dipòsits 
I,8,4,1,Devolució de fiances
I,8,5,,Alienació d'accions i participacions del sector públic
I,8,6,,Alienació d'accions i participacions de fora del sector públic
I,8,7,,Romanent de tresoreria
I,8,7,0,Romanent de tresoreria
I,9,,,Passius financers
I,9,0,,Emissió de deute públic en euros
I,9,0,0,A curt termini
I,9,0,1,A llarg termini
I,9,1,,Préstecs rebuts en euros
I,9,1,0,Préstecs rebuts a curt termini d'ens dels sector públic
I,9,1,1,Préstecs rebuts a llarg termini d'ens dels sector públic
I,9,1,2,Préstecs rebuts a curt termini d'ens de fora del sector públic
I,9,1,3,Préstecs rebuts a llarg termini d'ens de fora del sector públic
I,9,2,,Emissió de deute públic en moneda diferent de l'euro
I,9,2,0,A curt termini
I,9,2,1,A llarg termini
I,9,3,,Préstecs rebuts en moneda diferent de l'euro
I,9,3,0,A curt termini
I,9,3,1,A llarg termini
I,9,4,,Dipòsits i fiances rebuts
I,9,4,0,Dipòsits rebuts
I,9,4,1,fiances rebudes
G,1,,,Despeses de personal
G,1,0,,Òrgans de govern i personal directiu
G,1,0,0,Retribucions bàsiques i altres remuneracions dels membres dels òrgans de govern
G,1,0,1,Retribucions bàsiques i altres remuneracions del personal directiu
G,1,0,7,Contribucions a plans i fons de pensions
G,1,1,,Personal eventual
G,1,1,0,Retribucions bàsiques i altres remuneracions
G,1,1,7,Contribucions a plans i fons de pensions
G,1,2,,Personal funcionari
G,1,2,0,Retribucions bàsiques
G,1,2,1,Retribucions complementàries
G,1,2,2,Retribucions en espècie
G,1,2,4,Retribucions de funcionaris en pràctiques
G,1,2,7,Contribucions a plans i fons de pensions
G,1,3,,Personal laboral
G,1,3,0,laboral fix
G,1,3,1,laboral temporal
G,1,3,2,Retribucions en espècie
G,1,3,7,Contribucions a plans i fons de pensions
G,1,4,,Altre personal
G,1,4,3,Altre personal
G,1,4,7,Contribucions a plans i fons de pensions
G,1,5,,Incentius al rendiment
G,1,5,0,Productivitat
G,1,5,1,gratificacions
G,1,5,2,Altres incentius al rendiment
G,1,5,3,Complements de dedicació especial
G,1,6,,Quotes prestacions i despeses socials a càrrec de l'ocupador
G,1,6,0,Quotes socials
G,1,6,1,Prestacions socials
G,1,6,2,Despeses socials del personal
G,1,6,4,Complement familiar
G,2,,,Despeses corrents en béns i serveis
G,2,0,,Arrendament i cànons
G,2,0,0,terrenys i béns naturals
G,2,0,2,Edificis i altres construccions
G,2,0,3,"maquinària, instal·lacions i utillatge"
G,2,0,4,material de transport
G,2,0,5,Mobiliari i estris
G,2,0,6,Equips per a processos d'informació
G,2,0,8,Altre immovilitzat material
G,2,0,9,Cànons
G,2,1,,"Reparacions, manteniment i conservació"
G,2,1,0,Infraestructures i béns naturals
G,2,1,2,Edificis i altres construccions
G,2,1,3,"maquinària, instal·lacions tècniques i utillatge"
G,2,1,4,Elements de transport
G,2,1,5,Mobiliari 
G,2,1,6,Èquips per a processos d'informació
G,2,1,9,Altre immovilitzat material
G,2,2,,"Material, subministraments i altres"
G,2,2,0,Material d'oficina
G,2,2,1,Subministraments
G,2,2,2,Comunicacions
G,2,2,3,Transports
